MolID,A2_pore/wt,A2_pd3-pore/wt,BalabanJ,BertzCT,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,qed,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
DP-0000560,2.00804,1.945638,2.183,854.26,17.43,11.418,13.765,8.063,6.21,4.667,3.178,13.765,8.063,6.21,4.667,3.178,22.779,5.386,17.749,32.245,11.097,10.633,11.824,7.048,0,19.086,0,333.149,1.333,2,2.583,0.412,-2.41,24,313.203,254288.588,16.448,6.238,2.753,138.259,14.59,0.545,14.59,0.198,0.069,0.198,-1.546,-0.545,-1.141,87.004,333.363,1,6,0,1,1,1,1,2,5,1,7,0,3,0,1,1,128,24.268,4.795,4.39,0,0,0,19.056,18.128,55.964,5.817,5.429,0,0,0,3,19.191,0,4.567,0,13.468,38.127,39.934,0,0,22.56,20.335,43.763,6.545,5.817,17.282,23.124,0,10.903,0,10.078,0,0,69.81,16.235,26.809,11.204,-0.157,-2.048,2.798,1.274,5.618,2.101,0,0.771,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.53,0.98,0.001,0.19,0.88,852.58,3917.06,4460.47,3.84,0.1
DP-0000562,1.841687,2.03568,2.047,1038.121,20.326,13.201,15.668,9.368,7.964,5.515,4.251,15.668,9.368,7.964,5.515,4.251,39.67,29.33,25.931,6.197,4.567,4.9,13.847,5.317,5.734,14.696,8.781,392.166,1.214,1.821,2.357,0.474,-2.68,28,370.23,2915553.45,18.673,6.439,2.808,159.278,15.64,0.545,15.64,0.2,0.13,0.2,-1.695,-0.545,-0.279,98.2,392.406,4,7,1,1,2,1,1,2,6,2,9,0,3,1,1,2,150,30.419,4.795,8.781,0,0,0,26.689,12.239,41.213,17.771,11.634,5.429,0,0,4,23.999,0,4.567,0,44.815,23.723,33.618,0,0,28.247,26.486,35.71,0,11.634,43.089,10.991,0,10.903,0,20.156,0,0,108,32.206,25.595,13.058,3.329,-3.599,0.108,2.517,4.784,0,0,0.699,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.43,0.97,0.001,0.25,0.8,1394.98,4426.79,5506.65,3.91,0.08
DP-0000563,2.058184,2.117246,2.309,910.372,18.301,11.845,14.013,8.195,6.31,4.583,3.393,14.013,8.195,6.31,4.583,3.393,28.596,29.177,19.634,12.263,4.567,11.824,6.924,5.317,0,19.086,4.39,351.139,1.44,2.16,2.76,0.412,-2.48,25,332.201,366305.801,17.347,6.437,2.863,142.214,15.187,0.545,15.187,0.198,0.087,0.198,-1.667,-0.545,-0.565,86.596,351.353,2,6,0,1,1,1,1,2,5,1,8,0,3,0,1,1,134,24.685,4.795,8.781,0,0,0,19.914,12.742,42.07,17.546,11.246,0,0,0,3,23.999,0,4.567,0,26.434,24.534,39.684,0,0,22.56,20.752,36.213,6.545,11.634,24.205,17.058,0,10.903,0,14.468,0,0,81.98,31.13,25.057,12.936,-1.808,-3.373,1.12,1.053,5.552,0,0,0.803,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.51,0.98,0.001,0.2,0.85,948.01,3966.59,4656.26,3.8,0.08
G210-2547,2.005909,2.057844,1.369,1076.235,21.372,15.131,18.603,11.674,9.105,7.228,5.441,18.603,11.674,9.105,7.228,5.441,0,5.907,5.563,60.383,32.104,11.097,41.462,12.133,10.083,4.795,0,418.26,1.032,1.742,2.452,0.48,-2.73,31,386.309,22249277.9,20.188,8.422,3.736,183.428,13.344,0.33,13.344,0.257,0.087,0.257,0.087,-0.33,2.687,121.37,418.565,1,6,1,1,2,1,2,3,4,1,6,0,3,1,1,2,162,9.8,4.795,9.499,5.099,0,36.753,45.094,11.76,49.172,0,5.647,0,5.907,0,5,9.694,0,19.498,0,51.993,26.179,53.48,0,11.127,11.554,4.9,57.626,0,13.847,53.85,36.529,0,16.774,0,0,0,0,54.94,1.842,21.745,4.73,5.397,0.087,11.017,8.589,7.761,0,0,0.712,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.56,0.98,0.001,0.18,0.94,1533.28,8099.13,8614.55,4.86,0.16
G414-0762,1.302071,1.113886,1.355,938.047,18.924,13.776,16.511,10.349,7.946,6.016,4.392,16.511,10.349,7.946,6.016,4.392,0,0,0,68.613,18.405,4.9,17.926,45.23,9.968,0,0,378.24,0.929,1.679,2.429,0.476,-2.67,28,350.28,6700975.621,17.43,7.391,3.305,165.134,5.007,0.356,5.007,0.229,0.858,0.229,0.858,-0.356,0.869,110.807,378.504,1,7,0,2,2,1,2,3,6,1,7,0,4,0,2,2,146,14.7,4.682,0,15.067,0,30.332,12.842,25.701,37.762,12.363,5.647,5.948,0,0,5,4.9,0,19.748,7.048,19.386,49.068,42.092,0,0,22.8,14.7,59.017,13.592,0,18.405,36.529,0,11.033,0,11.766,0,0,54.52,1.872,16.257,5.509,2.348,1.918,10.784,4.389,7.456,1.967,0,0.73,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.49,0.98,0.001,0.22,0.85,1479.46,5858.58,6902.3,4.51,0.09
G414-0778,1.293492,1.414238,1.645,696.272,16.518,11.758,14.832,9.292,7.034,5.323,3.934,14.832,9.292,7.034,5.323,3.934,0,0,0,48.979,38.897,4.9,17.926,21.822,9.968,0,0,330.24,1.042,1.792,2.5,0.706,-1.89,24,302.236,678623.572,15.627,6.547,2.811,142.807,4.969,0.356,4.969,0.229,0.878,0.229,0.878,-0.356,0.078,95.819,330.46,1,7,0,2,2,0,2,2,6,1,7,0,4,0,2,2,130,14.7,4.682,0,15.067,0,6.924,19.262,20.137,44.307,5.818,5.647,5.948,0,0,4,4.9,0,19.748,7.048,26.186,55.613,6.197,0,0,22.8,14.7,65.562,7.048,0,26.186,6.197,0,11.033,0,11.766,0,0,54.52,1.874,16.263,5.497,0.949,1.951,0,5.669,10.162,1.968,0,0.86,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39,0.96,0.001,0.28,0.77,1263.86,3510.09,4587.37,3.93,0.06
G414-1139,1.422838,1.583376,1.352,842.185,20.501,14.725,18.737,12.104,9.424,7.681,5.669,18.737,12.104,9.424,7.681,5.669,0,0,0,55.02,64.828,4.9,22.826,21.822,9.968,0,0,414.321,0.933,1.667,2.367,0.773,-1.93,30,376.298,15465805.21,20,8.668,3.87,179.385,5.121,0.345,5.121,0.229,0.826,0.229,0.826,-0.345,-0.874,119.537,414.602,2,8,0,3,3,0,2,2,6,2,8,0,4,0,3,3,164,19.6,4.682,0,15.067,0,0,26.186,32.979,63.438,5.818,5.647,5.948,0,0,5,9.8,0,19.748,7.048,45.07,68.703,6.197,0,0,22.8,19.6,84.693,7.048,0,39.028,6.197,0,11.033,0,11.766,0,0,58.96,1.905,18.491,5.594,0.962,1.987,0.826,8.71,12.865,1.994,0,0.681,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.47,0.97,0,0.23,0.81,1934.75,6881.67,8497.73,4.79,0.06
G414-1230,1.127484,1.433821,1.374,802.232,18.924,13.793,16.939,10.914,8.432,6.742,5.067,16.939,10.914,8.432,6.742,5.067,0,0,0,68.234,45.194,4.9,17.926,14.899,14.705,0,0,386.266,0.964,1.714,2.464,0.75,-1.93,28,354.268,6311414.659,18.121,7.83,3.435,166.009,5.535,0.378,5.535,0.229,0.754,0.229,0.754,-0.378,0.238,109.119,386.524,1,8,1,2,3,0,2,2,7,1,8,0,3,1,2,3,152,19.437,4.682,0,15.067,0,6.421,25.683,20.137,57.018,5.818,5.647,5.948,0,0,5,9.637,0,19.748,7.048,38.146,62.282,6.197,0,0,22.8,14.7,78.273,11.785,0,32.104,6.197,0,11.033,0,11.766,0,0,63.75,7.404,16.418,5.486,0.925,1.874,0.875,8.984,7.735,1.966,0,0.815,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0.97,0,0.24,0.81,1659.09,5625.18,6955.9,4.48,0.07
NSC_66754,0.796954,2.315736,1.23,1380.115,27.899,19.462,21.904,12.901,9.148,6.258,4.358,21.904,12.901,9.148,6.258,4.358,12.062,11.471,22.75,48.977,19.18,30.332,24.265,47.202,0,14.384,0,541.254,0.625,1.05,1.425,0.179,-5.39,40,510.368,1689236315,26.226,11.985,6.535,230.308,12.708,0.355,12.708,0.323,0.27,0.323,-0.494,-0.355,-0.805,153.882,541.616,9,12,0,2,2,3,0,3,5,9,12,0,7,0,0,0,204,26.584,25.413,9.589,0,0,0,66.73,35.361,11.127,26.179,0,0,17.578,12.062,5,24.368,0,15.95,0,0,54.494,83.42,0,0,52.39,47.202,62.867,0,0,21.485,66.73,0,0,0,32.339,0,0,163.36,0,44.304,20.1,4.123,1.554,18.438,0,3.476,1.506,0,0.191,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7,0.99,0,0.12,0.89,2989.86,23352.85,26026.41,7.15,0.02
NSC_66761,0.583149,0.689579,1.206,1395.033,25.941,17.851,20.814,12.333,9.468,6.373,4.331,20.814,12.333,9.468,6.373,4.331,0,17.502,34.585,35.888,6.066,12.133,48.531,45.099,5.734,9.589,0,497.253,0.865,1.486,2.027,0.214,-4.66,37,466.355,330729913.4,24.053,10.14,5.453,214.836,12.819,0.398,12.819,0.275,0.227,0.275,-0.341,-0.398,-0.589,144.718,497.603,8,9,0,2,2,3,0,3,5,7,9,0,6,0,0,0,188,16.367,30.207,0,0,0,0,80.578,22.626,16.69,25.173,0,0,23.486,0,5,19.574,0,10.634,0,25.931,29.457,88.984,0,0,40.548,36.986,48.659,0,0,45.69,66.73,0,0,0,17.062,0,0,136.22,0,32.29,12.435,10.412,1.323,20.567,0,5.974,0,0,0.229,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1,0.001,0.04,0.98,866.56,24720.52,25172.01,7.38,0.02
NSC_67729,1.254561,0.828107,1.335,885.693,18.64,13.17,15.226,9.182,6.764,4.567,3.165,15.226,9.182,6.764,4.567,3.165,0,6.031,6.042,53.807,0,0,48.531,38.176,0,4.795,0,364.2,0.926,1.519,2,0.25,-3.35,27,340.261,2778779.007,17.083,7.49,4.081,157.548,12.225,0.323,12.225,0.323,0.265,0.308,-0.265,-0.308,-1.42,106.003,364.453,6,7,0,2,2,2,0,2,3,6,7,0,4,0,0,0,138,10.634,20.618,4.795,0,0,0,55.455,11.375,11.127,25.676,0,0,11.671,6.031,4,14.779,0,10.634,0,12.966,30.268,59.658,0,0,29.077,31.252,43.378,0,0,18.051,48.531,0,0,0,16.169,0,0,93.13,0,18.849,12.381,3.646,2.062,15.649,0,4.913,0,0,0.402,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,1,0.002,0.05,0.97,499.36,10798.11,11175.6,5.74,0.02
NSC_67735,0.967742,0.451613,1.124,1346.788,25.777,17.924,20.814,12.378,9.368,6.219,4.22,20.814,12.378,9.368,6.219,4.22,0,11.938,34.709,35.888,0,24.265,48.531,50.416,0,9.589,0,497.253,0.757,1.297,1.811,0.214,-4.66,37,466.355,359691415,24.053,10.531,5.949,215.046,12.662,0.323,12.662,0.323,0.222,0.322,-0.359,-0.322,0.221,144.993,497.603,7,9,0,2,2,3,0,3,4,7,9,0,6,0,0,0,188,15.95,25.413,4.795,0,0,0,86.644,22.626,11.127,25.173,0,0,17.578,6.031,5,19.574,0,10.634,0,25.931,29.04,89.487,0,0,40.672,36.569,48.783,0,0,35.332,72.796,0,0,0,21.857,0,0,122.23,0,31.795,15.229,4.554,1.777,22.465,0,6.013,0,0,0.263,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,1,0.001,0.04,0.98,935.38,26973.72,27580.96,7.71,0.02
NSC_70687,1.148936,1.212766,1.217,901.371,20.761,14.67,16.264,9.715,6.77,4.61,3.162,16.264,9.715,6.77,4.61,3.162,12.062,0,11.375,48.977,0,24.265,24.265,42.104,0,9.589,0,408.201,0.667,1.067,1.4,0.2,-4.08,30,384.274,12721203.77,19.246,8.947,4.846,172.779,11.991,0.337,11.991,0.337,0.548,0.307,-0.548,-0.307,-2.594,113.076,408.466,8,10,0,2,2,2,0,2,4,8,10,0,4,0,0,0,154,10.634,20.618,20.441,0,0,0,48.531,11.375,11.127,26.179,0,0,11.671,12.062,4,19.574,0,21.485,0,0,36.813,59.658,0,0,35.108,42.104,49.912,0,0,11.127,48.531,0,0,0,20.964,0,0,134.26,0,30.476,11.811,7.87,1.957,13.65,0,3.57,0,0,0.264,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.88,1,0.002,0.04,0.97,660.31,15707.88,16190.25,6.5,0.02
NSC_70691,2.000529,1.857143,1.169,1214.031,24.744,17.636,19.573,11.793,8.316,5.743,3.994,19.573,11.793,8.316,5.743,3.994,12.062,0,22.75,48.977,0,24.265,48.531,41.886,0,9.589,0,484.232,0.583,1,1.361,0.154,-4.86,36,456.34,295984656,22.909,10.599,5.609,207.866,12.6,0.323,12.6,0.323,0.413,0.308,-0.413,-0.308,-0.165,140.492,484.564,8,10,0,2,2,3,0,3,4,8,10,0,6,0,0,0,182,21.267,20.618,9.589,0,0,12.133,60.664,11.375,22.502,26.179,0,0,11.671,12.062,5,19.574,0,10.634,0,0,47.446,83.923,0,0,46.483,41.886,49.912,0,0,11.127,72.796,0,0,0,32.339,0,0,134.26,0,31.754,17.781,4.312,1.976,21.269,0,3.573,0,0,0.247,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.59,0.98,0,0.17,0.86,2983.28,16310.52,18822.96,6.44,0.04
NSC_70695,0.260341,0.323601,1.11,1316.531,24.744,17.619,19.573,11.787,8.351,5.698,3.98,19.573,11.787,8.351,5.698,3.98,0,12.062,22.75,48.977,0,24.265,48.531,41.886,0,9.589,0,484.232,0.583,1.056,1.556,0.154,-4.86,36,456.34,288302008.3,22.909,10.599,5.788,207.866,12.439,0.323,12.439,0.323,0.352,0.308,-0.354,-0.308,-0.165,140.492,484.564,8,10,0,2,2,3,0,3,4,8,10,0,6,0,0,0,182,21.267,20.618,9.589,0,0,6.066,66.73,22.75,11.127,26.179,0,0,11.671,12.062,5,19.574,0,10.634,0,0,47.446,83.923,0,0,46.483,41.886,49.912,0,0,11.127,72.796,0,0,0,32.339,0,0,134.26,0,31.36,17.801,4.602,1.959,21.383,0,3.561,0,0,0.247,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.88,1,0.001,0.04,0.96,1086.96,24523.67,25466.16,7.48,0.01
NSC_72381,0.459459,0.535135,1.266,1233.203,24.2,17.081,18.874,11.398,8.187,5.808,4.003,19.63,11.776,8.565,6.215,4.301,0,27.964,11.375,48.977,0,18.199,48.531,31.252,11.601,9.589,0,488.172,0.686,1.114,1.486,0.154,-4.17,35,463.779,175910409.1,22.614,9.985,5.022,207.07,12.901,0.322,12.901,0.275,0.098,0.275,-0.389,-0.322,-0.295,136.125,488.979,6,8,0,2,2,3,0,3,4,6,9,0,6,0,0,0,176,10.634,30.207,0,0,0,17.667,60.664,11.375,27.276,26.179,0,0,23.486,0,5,19.574,0,10.634,0,0,36.813,94.006,0,0,46.461,31.252,49.665,0,0,31.843,66.73,5.023,0,0,11.375,0,11.601,110.2,0,32.347,12.335,3.739,1.176,19.816,0,3.54,0,6.492,0.286,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0.001,0.09,0.94,1644.33,17232.09,18355.43,6.33,0.04
NSC_72382,0.795148,1.415094,1.247,1349.682,24.907,17.602,19.904,11.816,8.435,6.028,4.145,20.721,13.04,9.283,6.806,4.771,0,11.814,22.502,53.873,11.762,18.199,54.787,31.252,0,9.589,0,500.198,0.75,1.278,1.75,0.185,-4.11,36,472.404,297076059.1,23.623,10.656,5.257,213.255,12.981,0.322,12.981,0.275,0.217,0.275,-0.225,-0.322,-0.226,142.896,500.628,6,8,0,2,2,3,0,3,5,6,9,0,7,0,0,0,182,10.634,30.207,0,0,11.762,0,72.986,21.834,16.69,26.179,0,0,23.486,0,5,19.574,0,10.634,0,4.895,43.068,88.984,0,0,46.622,31.252,55.92,0,0,31.843,71.626,0,0,0,11.375,0,11.762,110.2,0,33.174,12.472,4.526,1.566,20.493,1.892,3.614,0,1.43,0.251,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.88,1,0.001,0.04,0.98,942.24,21535.74,21990.59,6.86,0.03
NSC_72564,0.343119,0.218349,1.266,1229.061,24.2,17.081,19.073,11.498,8.287,5.915,4.082,19.073,11.498,8.287,5.915,4.082,0,28.629,11.375,48.977,0,18.199,48.531,31.252,5.734,9.589,0,469.222,0.686,1.114,1.486,0.154,-4.66,35,442.333,175910409.1,22.148,9.68,4.836,202.106,12.906,0.397,12.906,0.275,0.126,0.275,-0.382,-0.397,-1.366,135.528,469.549,8,9,0,2,2,3,0,3,5,7,9,0,6,0,0,0,176,16.367,30.207,0,0,0,6.066,60.664,11.375,27.941,26.179,0,0,23.486,0,5,19.574,0,10.634,0,0,42.546,88.984,0,0,40.548,36.986,49.665,0,0,31.843,66.73,0,0,0,17.062,0,0,136.22,0,32.357,12.248,10.143,1.192,19.85,0,3.543,0,0,0.224,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1,0.001,0.04,0.98,868.87,19638.98,20092.95,6.77,0.03
NSC_72586,0.340237,0.940828,1.172,1298.035,24.037,17.136,19.073,11.537,8.226,5.703,3.959,19.073,11.537,8.226,5.703,3.959,0,11.938,22.626,48.977,0,24.265,48.531,36.569,0,9.589,0,469.222,0.657,1.2,1.743,0.154,-4.66,35,442.333,185702555.6,22.148,10.084,5.466,202.316,12.744,0.323,12.744,0.323,0.256,0.322,-0.387,-0.322,-0.556,135.803,469.549,7,9,0,2,2,3,0,3,4,7,9,0,6,0,0,0,176,15.95,25.413,4.795,0,0,6.066,66.73,22.626,11.127,26.179,0,0,17.578,6.031,5,19.574,0,10.634,0,0,42.129,89.487,0,0,40.672,36.569,49.789,0,0,21.485,72.796,0,0,0,21.857,0,0,122.23,0,31.774,15.048,4.4,1.736,21.611,0,3.598,0,0,0.262,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,1,0.001,0.08,0.94,1540.15,19961.51,21176.94,6.94,0.02
